tx_base,tx_slope,tx_pow,dtx_base,dtx_slope,dtx_pow,rx_base,rx_slope,rx_pow,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
2.4,0.2,1.9,1.4,0.6,1.9,0.0,0.0,1.0,54.0,4.9,48,62,162,300,32.3,76.0,13.2,25.5,35.2,29.3,6,300,56,244,39.0,2.3,77.6,80.2,1.7,0.0
2.4,0.4,1.5,1.4,0.6,1.9,0.0,0.0,1.0,56.3,2.9,52,60,169,300,34.0,66.5,17.7,21.2,38.3,30.5,6,300,57,243,47.2,3.1,78.2,79.8,1.7,0.0
1.8,0.4,1.1,1.4,0.4,1.9,0.0,0.0,1.0,52.7,2.4,50,56,158,300,35.0,76.2,27.3,19.0,41.5,31.0,6,300,66,234,33.2,1.7,75.8,77.4,1.7,0.0
2.4,0.4,1.9,0.8,0.6,1.1,0.0,0.0,1.0,50.7,5.5,42,56,152,300,31.0,70.7,11.5,30.3,37.2,24.8,6,300,61,239,37.1,2.4,78.9,80.6,1.7,0.0
1.8,0.4,1.1,0.8,0.6,1.9,0.0,0.0,1.0,51.7,3.7,46,56,155,300,35.3,83.3,25.5,22.8,40.2,32.7,6,300,69,231,22.4,1.2,76.9,78.7,1.7,0.0
1.8,0.4,1.9,1.4,0.6,1.9,0.0,0.0,1.0,57.3,4.5,52,62,172,300,32.0,78.2,12.7,28.8,33.8,30.7,6,300,59,241,42.4,2.4,77.9,80.5,1.7,0.0
2.1,0.4,1.5,0.8,0.6,1.9,0.0,0.0,1.0,57.0,4.9,48,62,171,300,30.3,79.0,16.8,24.2,30.5,30.8,6,300,60,240,51.9,2.8,77.2,81.0,1.7,0.0
2.4,0.4,1.9,1.1,0.6,1.1,0.0,0.0,1.0,57.3,2.1,54,60,172,300,32.7,64.7,13.7,30.8,36.8,28.3,6,300,64,236,42.6,2.5,78.8,80.6,1.6,0.0
2.1,0.4,1.9,1.1,0.6,0.7,0.0,0.0,1.0,55.3,7.0,48,68,166,300,33.0,67.5,12.2,35.5,36.7,29.3,6,300,67,233,46.1,2.8,78.0,80.1,1.6,0.0
2.1,0.4,1.9,1.4,0.4,1.1,0.0,0.0,1.0,58.7,6.8,50,66,176,300,32.0,69.8,13.5,31.8,36.7,29.2,6,300,62,238,49.1,2.9,78.5,81.2,1.6,0.0
2.4,0.4,1.9,1.4,0.6,1.5,0.0,0.0,1.0,57.3,5.2,50,62,172,300,34.7,67.7,15.3,30.7,39.3,30.0,6,300,63,237,36.9,2.2,78.2,80.8,1.6,0.0
2.4,0.4,1.9,0.8,0.4,0.7,0.0,0.0,1.0,56.3,7.1,50,70,169,300,33.3,68.7,12.7,34.2,37.8,29.0,6,300,67,233,40.8,2.5,78.6,80.7,1.6,0.0
1.8,0.4,1.9,1.4,0.2,1.9,0.0,0.0,1.0,55.0,7.9,46,64,165,300,34.3,76.0,14.0,30.7,38.3,30.5,6,300,62,238,38.5,2.1,77.9,80.2,1.6,0.0
1.8,0.4,1.5,0.8,0.2,1.5,0.0,0.0,1.0,53.3,3.3,50,58,160,300,33.3,73.7,14.3,30.3,40.3,26.5,6,300,68,232,49.8,2.6,77.3,79.3,1.6,0.0
1.8,0.4,1.9,1.4,0.6,1.1,0.0,0.0,1.0,54.3,6.4,48,64,163,300,33.7,77.2,14.8,27.3,40.2,25.5,6,300,62,238,45.9,2.7,77.9,79.8,1.6,0.0
2.1,0.4,1.9,0.8,0.4,1.5,0.0,0.0,1.0,55.3,7.0,48,66,166,300,28.7,76.0,12.7,30.0,32.7,23.8,6,300,59,241,48.6,3.0,78.2,79.9,1.6,0.0
1.8,0.2,1.1,1.1,0.6,1.5,0.0,0.0,1.0,47.7,6.0,40,56,143,300,28.7,83.5,26.7,20.7,33.3,25.3,6,300,71,229,29.8,1.4,73.8,75.8,1.6,0.0
2.1,0.4,1.5,0.8,0.6,1.5,0.0,0.0,1.0,51.7,6.5,44,60,155,300,29.0,76.0,15.5,24.8,30.3,27.5,6,300,58,242,50.5,2.8,77.5,80.9,1.6,0.0
2.4,0.2,1.9,1.1,0.2,1.9,0.0,0.0,1.0,55.7,2.9,50,58,167,300,33.7,70.8,12.2,30.5,36.0,33.8,6,300,60,240,49.8,2.7,77.8,80.2,1.6,0.0
2.4,0.2,1.9,1.1,0.6,1.5,0.0,0.0,1.0,55.7,7.8,40,62,167,300,31.3,67.5,14.5,29.7,35.2,28.8,6,300,63,237,44.0,2.6,77.4,79.2,1.6,0.0
2.4,0.2,1.9,1.4,0.4,1.1,0.0,0.0,1.0,57.3,5.5,52,66,172,300,33.7,72.0,19.5,28.8,40.2,29.2,6,300,70,230,45.2,2.6,76.5,78.5,1.6,0.0
2.4,0.4,1.9,0.8,0.6,1.9,0.0,0.0,1.0,55.7,4.5,48,60,167,300,33.7,69.8,14.5,26.5,33.3,34.8,6,300,60,240,31.0,2.0,79.5,81.7,1.6,0.0
1.8,0.2,1.5,1.4,0.6,1.9,0.0,0.0,1.0,54.3,5.6,44,58,163,300,37.7,81.0,22.3,26.0,38.3,38.5,6,300,71,229,30.4,1.8,75.9,78.6,1.6,0.0
1.8,0.4,1.1,1.1,0.4,1.9,0.0,0.0,1.0,49.7,4.5,46,58,149,300,33.0,81.3,25.8,21.2,41.7,27.7,6,300,70,230,29.3,1.7,76.1,77.7,1.6,0.0
1.8,0.4,1.5,0.8,0.6,1.9,0.0,0.0,1.0,56.7,8.6,48,72,170,300,32.0,77.2,13.3,24.0,37.2,28.7,6,300,55,245,52.3,2.8,77.0,79.4,1.6,0.0
1.8,0.4,1.5,1.1,0.2,1.5,0.0,0.0,1.0,57.0,4.9,48,62,171,300,33.0,74.8,11.7,31.0,33.2,33.7,6,300,62,238,61.5,3.2,77.1,80.2,1.6,0.0
1.8,0.4,1.5,1.1,0.4,1.1,0.0,0.0,1.0,58.3,2.0,56,60,175,300,34.0,70.5,13.8,30.7,41.5,28.5,6,300,67,233,48.5,2.6,76.8,80.0,1.6,0.0
1.8,0.4,1.9,0.8,0.2,1.5,0.0,0.0,1.0,54.7,2.7,52,58,164,300,35.3,78.7,13.7,27.2,38.5,31.3,6,300,59,241,50.1,2.8,77.6,79.8,1.6,0.0
2.1,0.4,0.7,0.8,0.6,1.9,0.0,0.0,1.0,51.0,3.7,46,56,153,300,32.7,80.0,26.3,18.7,34.5,32.0,6,300,66,234,25.6,1.3,74.6,76.5,1.6,0.0
2.1,0.4,1.9,1.4,0.2,1.9,0.0,0.0,1.0,55.3,4.3,50,62,166,300,33.7,69.5,13.0,29.8,35.2,33.5,6,300,60,240,40.7,2.5,78.3,80.8,1.6,0.0
2.4,0.2,1.1,1.4,0.6,1.9,0.0,0.0,1.0,51.3,4.8,44,56,154,300,31.7,81.2,22.3,23.0,33.2,32.3,6,300,66,234,39.4,2.3,74.9,76.2,1.6,0.0
2.4,0.4,1.5,1.4,0.6,1.1,0.0,0.0,1.0,53.0,5.5,48,62,159,300,32.7,71.8,14.8,28.5,38.3,28.5,6,300,63,237,44.7,2.7,77.2,78.1,1.6,0.0
2.1,0.2,1.5,1.4,0.6,1.9,0.0,0.0,1.0,54.3,2.7,50,58,163,300,35.0,83.5,24.8,22.8,32.2,37.2,6,300,72,228,32.4,1.6,75.8,78.9,1.6,0.0
2.4,0.4,1.1,1.4,0.6,1.9,0.0,0.0,1.0,50.3,4.5,46,58,151,300,31.0,82.2,21.3,22.3,31.5,32.7,6,300,65,235,36.1,2.1,76.1,78.5,1.6,0.0
2.4,0.4,1.9,0.8,0.4,1.1,0.0,0.0,1.0,53.3,7.6,42,62,160,300,35.0,71.8,14.2,30.2,40.3,29.7,6,300,65,235,35.2,2.1,78.1,79.8,1.6,0.0
2.4,0.4,1.9,0.8,0.6,1.5,0.0,0.0,1.0,58.3,5.0,52,66,175,300,34.3,71.8,18.8,27.8,38.0,31.3,6,300,68,232,37.0,2.2,77.9,80.0,1.6,0.0
2.4,0.4,1.9,1.1,0.4,1.5,0.0,0.0,1.0,54.0,5.7,44,60,162,300,34.0,74.2,14.8,32.5,41.5,28.0,6,300,68,232,32.6,1.9,78.5,80.7,1.6,0.0
2.4,0.4,1.9,1.1,0.6,1.5,0.0,0.0,1.0,56.7,4.3,50,62,170,300,33.0,75.0,14.8,31.5,32.8,33.7,6,300,67,233,33.6,2.1,78.5,80.7,1.6,0.0
2.4,0.4,1.9,1.4,0.4,1.9,0.0,0.0,1.0,53.0,4.5,46,60,159,300,31.3,69.7,14.2,26.7,36.5,27.2,6,300,62,238,31.9,2.0,79.3,81.6,1.6,0.0
1.8,0.4,1.1,1.4,0.6,1.9,0.0,0.0,1.0,54.7,4.7,50,62,164,300,31.3,77.0,33.5,14.8,34.0,28.8,6,300,71,229,29.0,1.8,76.2,77.2,1.6,0.0
2.1,0.4,1.9,1.1,0.4,1.5,0.0,0.0,1.0,55.3,9.5,48,74,166,300,29.7,69.3,9.7,31.8,34.3,26.2,6,300,55,245,52.5,3.0,78.3,81.2,1.6,0.0
2.1,0.4,1.9,1.4,0.2,1.5,0.0,0.0,1.0,53.3,4.8,48,62,160,300,30.7,69.5,14.5,26.3,35.2,26.0,6,300,58,242,52.1,2.8,78.1,80.3,1.6,0.0
2.1,0.4,1.9,1.4,0.4,1.9,0.0,0.0,1.0,56.3,2.9,52,60,169,300,34.0,71.7,12.3,33.3,35.3,33.3,6,300,63,237,44.3,2.7,78.0,80.2,1.6,0.0
2.4,0.2,1.9,0.8,0.6,1.1,0.0,0.0,1.0,53.3,2.7,50,56,160,300,31.0,71.8,18.2,27.5,37.7,23.7,6,300,68,232,46.3,2.8,77.8,79.9,1.6,0.0
2.4,0.4,1.5,1.1,0.6,1.5,0.0,0.0,1.0,56.3,7.3,48,66,169,300,35.0,72.8,12.8,27.7,41.2,30.2,6,300,61,239,45.7,2.7,77.8,79.3,1.6,0.0
2.4,0.4,1.9,1.4,0.4,1.1,0.0,0.0,1.0,55.3,4.1,50,60,166,300,31.3,72.0,13.3,34.8,35.7,26.3,6,300,68,232,40.5,2.5,78.5,80.5,1.6,0.0
2.4,0.4,1.9,1.4,0.4,1.5,0.0,0.0,1.0,53.3,5.0,46,60,160,300,32.0,70.8,15.5,29.3,34.3,29.7,6,300,66,234,29.6,1.8,79.4,81.8,1.6,0.0
2.1,0.4,1.9,1.4,0.6,0.7,0.0,0.0,1.0,56.0,6.3,48,64,168,300,29.7,69.5,11.8,31.5,34.8,26.5,6,300,60,240,50.8,3.0,78.5,80.8,1.5,0.0
1.8,0.4,1.9,1.4,0.2,1.5,0.0,0.0,1.0,53.0,6.8,42,62,159,300,29.0,71.8,13.2,27.2,37.5,18.3,6,300,57,243,44.6,2.8,77.9,80.7,1.5,0.0
1.8,0.4,1.9,1.4,0.6,1.5,0.0,0.0,1.0,57.7,3.9,52,62,173,300,35.3,66.5,14.5,28.7,39.7,29.3,6,300,61,239,49.4,3.0,77.6,79.7,1.5,0.0
2.1,0.2,1.9,1.4,0.4,1.9,0.0,0.0,1.0,58.0,6.1,48,64,174,300,32.0,78.3,14.7,34.8,28.7,38.0,6,300,68,232,42.6,2.3,77.1,80.5,1.5,0.0
2.4,0.4,1.1,1.1,0.4,1.9,0.0,0.0,1.0,52.7,3.9,48,58,158,300,33.0,80.3,24.7,23.0,33.7,32.2,6,300,72,228,30.2,1.9,75.9,78.4,1.5,0.0
1.8,0.2,1.1,1.1,0.6,1.9,0.0,0.0,1.0,51.7,5.3,44,58,155,300,33.0,84.5,26.5,20.8,32.3,34.7,6,300,71,229,27.6,1.4,74.2,76.3,1.5,0.0
1.8,0.2,1.1,1.4,0.6,1.9,0.0,0.0,1.0,47.0,3.3,42,52,141,300,31.0,81.8,27.2,21.5,38.0,26.2,6,300,72,228,21.2,1.0,73.9,75.7,1.5,0.0
1.8,0.4,1.5,0.8,0.6,1.1,0.0,0.0,1.0,56.7,7.1,48,66,170,300,35.0,73.8,12.2,29.5,38.8,32.0,6,300,63,237,58.2,2.8,76.4,79.0,1.5,0.0
1.8,0.4,1.5,1.4,0.4,0.7,0.0,0.0,1.0,55.3,5.2,50,64,166,300,34.0,77.0,13.3,29.0,37.8,30.8,6,300,65,235,48.4,2.5,76.8,79.4,1.5,0.0
1.8,0.4,1.9,1.1,0.6,0.7,0.0,0.0,1.0,56.3,6.3,50,64,169,300,34.7,72.8,13.8,34.2,36.2,32.3,6,300,69,231,44.6,2.4,78.2,81.3,1.5,0.0
2.1,0.4,1.9,0.8,0.2,1.1,0.0,0.0,1.0,60.0,8.7,48,68,180,300,31.3,68.5,12.8,33.3,35.2,25.8,6,300,63,237,49.0,3.0,77.7,80.2,1.5,0.0
2.1,0.4,1.9,1.4,0.6,1.5,0.0,0.0,1.0,55.0,5.3,48,62,165,300,29.0,71.0,13.5,27.2,33.7,23.7,6,300,59,241,43.5,2.6,78.4,80.6,1.5,0.0
2.4,0.2,1.9,0.8,0.6,1.9,0.0,0.0,1.0,57.0,6.0,48,64,171,300,32.7,75.2,13.2,25.5,35.8,30.3,6,300,57,243,47.5,2.8,77.0,79.1,1.5,0.0
2.4,0.2,1.9,1.1,0.6,1.9,0.0,0.0,1.0,54.3,6.5,50,66,163,300,32.7,71.8,18.8,24.7,37.0,29.5,6,300,63,237,40.4,2.3,77.6,79.9,1.5,0.0
2.4,0.2,1.9,1.4,0.4,1.5,0.0,0.0,1.0,54.3,6.1,46,64,163,300,33.0,73.8,15.2,28.2,36.0,30.0,6,300,62,238,42.0,2.5,77.4,79.4,1.5,0.0
2.4,0.2,1.9,1.4,0.6,1.5,0.0,0.0,1.0,54.7,3.5,50,60,164,300,33.0,75.0,14.2,29.5,36.3,30.3,6,300,63,237,45.4,2.6,77.9,80.2,1.5,0.0
2.4,0.4,1.9,1.1,0.4,1.9,0.0,0.0,1.0,49.7,2.7,46,54,149,300,32.0,67.8,15.5,23.7,42.7,23.0,6,300,59,241,35.9,2.0,78.5,79.9,1.5,0.0
2.4,0.4,1.9,1.1,0.6,0.7,0.0,0.0,1.0,53.7,2.9,50,58,161,300,33.0,70.5,15.3,29.0,41.0,24.2,6,300,64,236,36.0,2.1,78.2,80.5,1.5,0.0
2.4,0.4,1.9,1.4,0.6,1.9,0.0,0.0,1.0,57.0,5.5,50,64,171,300,33.3,66.2,17.5,22.8,39.2,28.3,6,300,61,239,42.1,2.4,78.3,79.9,1.5,0.0
2.1,0.4,1.5,1.1,0.6,1.1,0.0,0.0,1.0,58.3,8.5,48,70,175,300,31.0,73.8,13.8,32.0,34.5,27.5,6,300,67,233,58.2,3.0,76.8,79.2,1.5,0.0
2.1,0.4,1.9,1.1,0.2,1.9,0.0,0.0,1.0,58.0,4.7,52,64,174,300,33.7,70.8,11.7,33.8,35.2,31.8,6,300,61,239,46.9,2.7,77.5,79.7,1.5,0.0
2.4,0.0,1.9,1.4,0.4,1.9,0.0,0.0,1.0,52.0,2.5,48,54,156,300,34.3,82.3,29.7,21.5,36.7,34.0,6,300,77,223,26.4,1.3,71.5,73.9,1.5,0.0
1.8,0.4,1.1,0.8,0.2,1.9,0.0,0.0,1.0,50.0,3.6,44,54,150,300,35.7,76.0,26.5,27.7,42.7,33.5,6,300,78,222,25.2,1.6,77.0,77.9,1.5,0.0
1.8,0.4,1.5,1.4,0.4,1.9,0.0,0.0,1.0,56.7,4.8,48,62,170,300,33.0,77.2,13.8,26.3,35.5,31.2,6,300,60,240,56.3,2.9,77.3,80.0,1.5,0.0
1.8,0.4,1.9,1.4,0.4,1.5,0.0,0.0,1.0,56.7,4.5,52,64,170,300,32.7,77.2,14.5,28.3,34.5,30.3,6,300,62,238,44.5,2.8,78.4,81.4,1.5,0.0
2.1,0.2,1.1,0.8,0.6,1.5,0.0,0.0,1.0,53.0,10.6,42,68,159,300,34.0,78.7,27.2,27.3,31.2,41.3,6,300,81,219,26.4,1.5,74.7,76.9,1.5,0.0
2.1,0.2,1.9,0.8,0.2,1.9,0.0,0.0,1.0,60.3,4.3,54,64,181,300,35.0,74.0,18.0,35.7,34.8,40.5,6,300,75,225,41.8,2.4,77.3,80.0,1.5,0.0
2.1,0.2,1.9,1.1,0.4,1.9,0.0,0.0,1.0,58.0,8.7,46,68,174,300,33.3,73.7,17.8,29.7,31.8,38.5,6,300,66,234,44.0,2.5,77.6,80.5,1.5,0.0
2.1,0.2,1.9,1.1,0.6,1.5,0.0,0.0,1.0,60.0,6.7,48,66,180,300,35.0,77.0,16.3,32.5,30.8,44.2,6,300,69,231,36.3,2.0,77.3,80.7,1.5,0.0
2.1,0.4,1.9,1.1,0.6,1.1,0.0,0.0,1.0,55.3,6.5,48,66,166,300,32.0,73.8,13.2,34.0,33.8,33.0,6,300,64,236,44.0,2.5,78.2,80.9,1.5,0.0
2.4,0.0,0.7,1.4,0.4,1.9,0.0,0.0,1.0,52.0,2.5,48,54,156,300,34.3,82.3,29.7,21.5,36.7,34.0,6,300,77,223,26.4,1.3,71.5,73.9,1.5,0.0
2.4,0.0,1.1,1.4,0.4,1.9,0.0,0.0,1.0,52.0,2.5,48,54,156,300,34.3,82.3,29.7,21.5,36.7,34.0,6,300,77,223,26.4,1.3,71.5,73.9,1.5,0.0
2.4,0.0,1.5,1.4,0.4,1.9,0.0,0.0,1.0,52.0,2.5,48,54,156,300,34.3,82.3,29.7,21.5,36.7,34.0,6,300,77,223,26.4,1.3,71.5,73.9,1.5,0.0
2.4,0.2,1.5,1.4,0.6,1.9,0.0,0.0,1.0,55.0,4.7,48,62,165,300,33.7,83.5,19.3,24.0,31.8,37.2,6,300,63,237,41.4,2.2,76.2,78.2,1.5,0.0
2.4,0.2,1.9,0.8,0.2,1.1,0.0,0.0,1.0,54.7,4.1,50,60,164,300,33.3,72.5,15.8,29.8,34.8,30.8,6,300,66,234,42.6,2.5,77.6,79.3,1.5,0.0
2.4,0.2,1.9,0.8,0.6,0.7,0.0,0.0,1.0,56.7,7.1,44,64,170,300,30.7,72.0,16.7,28.3,31.5,31.2,6,300,65,235,48.9,2.8,77.2,79.3,1.5,0.0
2.4,0.4,1.1,0.8,0.6,1.9,0.0,0.0,1.0,51.3,3.9,46,56,154,300,34.0,78.8,25.7,23.3,35.3,33.7,6,300,72,228,23.3,1.3,76.0,79.1,1.5,0.0
2.4,0.4,1.9,0.8,0.2,0.7,0.0,0.0,1.0,58.0,6.2,48,64,174,300,37.0,65.3,13.8,36.5,41.2,31.3,6,300,74,226,36.5,2.1,78.3,79.8,1.5,0.0
2.4,0.4,1.9,1.1,0.4,1.1,0.0,0.0,1.0,53.7,5.1,46,58,161,300,33.7,69.7,11.8,31.5,39.7,28.0,6,300,63,237,31.7,2.1,78.6,80.5,1.5,0.0
2.4,0.4,1.9,1.4,0.2,0.7,0.0,0.0,1.0,50.0,4.7,46,56,150,300,32.7,74.0,13.2,29.7,41.8,21.5,6,300,64,236,26.4,1.8,79.0,80.8,1.5,0.0
1.8,0.2,1.1,0.8,0.6,1.5,0.0,0.0,1.0,51.0,6.9,42,60,153,300,32.3,79.0,27.2,21.3,33.8,33.7,6,300,72,228,22.2,1.2,74.8,77.2,1.5,0.0
1.8,0.2,1.9,0.8,0.6,1.1,0.0,0.0,1.0,56.3,2.3,54,60,169,300,36.3,67.7,17.3,31.3,38.3,34.8,6,300,72,228,51.9,2.5,77.0,79.2,1.5,0.0
